name_id,name_type,display_name,normalized_name,formulation_ids
BRAND:BRAND_9a0c951780d07bfacde6,brand,Praxid,praxid,FORM_798c6fe77221b47541b0
BRAND:BRAND_82e22ab61a472516b695,brand,Praxolin-150,praxolin-150,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_9aade7522b22e30ee204,brand,Praxolin-75,praxolin-75,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_98f30e2c72daf494ff96,brand,Prazad,prazad,FORM_dfbca1a452db4bd78707
BRAND:BRAND_08b9273bb8d201f152cc,brand,Prazee,prazee,FORM_de80c65f83f5cdf8a1c7
BRAND:BRAND_7c7456feabb10ad48a79,brand,Prazic,prazic,FORM_de80c65f83f5cdf8a1c7
BRAND:BRAND_aa1e4e6657abe0d15721,brand,Praziduz,praziduz,FORM_823e69efe622b6954a69
BRAND:BRAND_b379170adb7124b24fe6,brand,Praziem,praziem,FORM_765a9e3f32cbe635fd48
BRAND:BRAND_1bf0adbd1adc4ca275ea,brand,Prazimac,prazimac,FORM_de80c65f83f5cdf8a1c7
BRAND:BRAND_dab2e653af72829fc9e1,brand,Prazitam-2.25,prazitam-2.25,FORM_fbce5f44c923754ee290
BRAND:BRAND_e042fad09597bf1f95ed,brand,Prazitam-4.5,prazitam-4.5,FORM_1681ad6785cfc16a62e1
BRAND:BRAND_12bdfe0af75c3482191d,brand,Prazkon,prazkon,FORM_2f0fa861999d5ab7db81
BRAND:BRAND_6cddd580aaed3c268fe5,brand,Prazlax,prazlax,FORM_823e69efe622b6954a69
BRAND:BRAND_7107e4bb1bba2b395503,brand,Prazobac,prazobac,FORM_1681ad6785cfc16a62e1
BRAND:BRAND_fb8c88c49c0a327dca42,brand,Prazocap,prazocap,FORM_798c6fe77221b47541b0
BRAND:BRAND_f48be3400fe2d8d2ec5e,brand,PrazoCare,prazocare,FORM_798c6fe77221b47541b0
BRAND:BRAND_f1e09d086e020c2aaa28,brand,Prazole Forte,prazole forte,FORM_2f0fa861999d5ab7db81
BRAND:BRAND_1c29f4f59bf36ce7622f,brand,Prazole IV,prazole iv,FORM_2f0fa861999d5ab7db81|FORM_765a9e3f32cbe635fd48
BRAND:BRAND_c6f5786b214daed36292,brand,Prazole Plus,prazole plus,FORM_4e8a2785229c82d058f9
BRAND:BRAND_7265a49e8f96fa11cbd5,brand,Prazolex,prazolex,FORM_2f0fa861999d5ab7db81
BRAND:BRAND_c9d0253189d5cba5e580,brand,Prazolife,prazolife,FORM_119f5de31f4bbca887da
BRAND:BRAND_c2762d8f35b9146707a8,brand,Prazome,prazome,FORM_798c6fe77221b47541b0
BRAND:BRAND_42722f881840217e80e6,brand,Prazosave,prazosave,FORM_823e69efe622b6954a69
BRAND:BRAND_5ce8fe2ac00fcb2e9ba5,brand,Prazotam,prazotam,FORM_a3f2788333abd5cdb2bf
BRAND:BRAND_55d45b5d15a9b4ca3526,brand,Prebacol,prebacol,FORM_1bd76e1462e8d47c8daf
BRAND:BRAND_713fab3b016c7e9132dd,brand,Prebaga-75,prebaga-75,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_aa2bcded513d3aeae470,brand,Prebamin 150,prebamin 150,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_439ab3ff9e8f8ba97b32,brand,Prebamin 75,prebamin 75,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_f8c912ddd87da1e660d9,brand,Prebawell-150,prebawell-150,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_fba8e49f47e43773905a,brand,Precedex,precedex,FORM_a1c2a9c688950a447c5e
BRAND:BRAND_8ec7c3869548c5281d8d,brand,Precedex Premix,precedex premix,FORM_fe18296af2ff32789451
BRAND:BRAND_5576ae38ec02f872ecd1,brand,Preclens,preclens,FORM_b4e9406c68a562dc41fe
BRAND:BRAND_5186968d10140064bad4,brand,Preclens Prep,preclens prep,FORM_b4e9406c68a562dc41fe
BRAND:BRAND_dd91ab7b134dc8382ce7,brand,PRED 1,pred 1,FORM_4995a7ba74d368b83074
BRAND:BRAND_914d530a5c80134ba31a,brand,Pred 10,pred 10,FORM_4995a7ba74d368b83074
BRAND:BRAND_80ab97245f0c1e4b5073,brand,Pred 20,pred 20,FORM_12c47f63aa45510c76f1|FORM_4995a7ba74d368b83074
BRAND:BRAND_81253cfc9f4ac2ae2c15,brand,Pred 30,pred 30,FORM_4995a7ba74d368b83074
BRAND:BRAND_1a60b61703eb79461ee7,brand,Pred 5,pred 5,FORM_4995a7ba74d368b83074
BRAND:BRAND_b325f576da9eee077906,brand,Pred 50,pred 50,FORM_4995a7ba74d368b83074
BRAND:BRAND_9a1d2de99bfb7eaf4f1b,brand,Pred Forte,pred forte,FORM_5478dcaf141efc088e89
BRAND:BRAND_068f1ca428705674229f,brand,PredCare,predcare,FORM_b0b4630bfa6769cf11d9
BRAND:BRAND_27c6979814601c48cc04,brand,Predex,predex,FORM_a1c2a9c688950a447c5e
BRAND:BRAND_b840f71a72a7dd971cb7,brand,Predfirst,predfirst,FORM_4995a7ba74d368b83074
BRAND:BRAND_fa1c4fd6d494a74f8465,brand,Predhil,predhil,FORM_374f20d99554d633d9c8
BRAND:BRAND_ab8e4fd9ccbf9e3150ec,brand,Predisyr,predisyr,FORM_161c404e2e304ec758a8
BRAND:BRAND_17320b87cc3af0504327,brand,Predixone,predixone,FORM_4995a7ba74d368b83074
BRAND:BRAND_42f4ec4ebed99fd7a7eb,brand,Predmed 10,predmed 10,FORM_4995a7ba74d368b83074
BRAND:BRAND_18360b69923e60608901,brand,Predmed 20,predmed 20,FORM_4995a7ba74d368b83074
BRAND:BRAND_5f1e5272aa58cce0332b,brand,Predmet,predmet,FORM_3792703dc0b1c421e776
BRAND:BRAND_623266cde59d0e14ced4,brand,Predmore,predmore,FORM_3792703dc0b1c421e776
BRAND:BRAND_b5323e132a87354bdabf,brand,Prednaz,prednaz,FORM_374f20d99554d633d9c8
BRAND:BRAND_5ed160742079a3a06b5b,brand,Prednecort,prednecort,FORM_12c47f63aa45510c76f1
BRAND:BRAND_6fb9c9cc4cc858bdf170,brand,Prednicel,prednicel,FORM_b0b4630bfa6769cf11d9
BRAND:BRAND_f4e675a6935defec454f,brand,Prednicort,prednicort,FORM_374f20d99554d633d9c8
BRAND:BRAND_95aacb55967daaef3c66,brand,Prednimed,prednimed,FORM_4995a7ba74d368b83074
BRAND:BRAND_3c746072185c6c911868,brand,Prednisaph,prednisaph,FORM_4995a7ba74d368b83074
BRAND:BRAND_473c867a6484f6595a80,brand,Prednivex 16,prednivex 16,FORM_3792703dc0b1c421e776
BRAND:BRAND_2d2788cb945d5f108782,brand,Prednivex 4,prednivex 4,FORM_3792703dc0b1c421e776
BRAND:BRAND_423a2742dfa39b52eb67,brand,Prednizole,prednizole,FORM_b8b0bab99f80b2337668
BRAND:BRAND_8a07310a08f85e1b633e,brand,Predobut,predobut,FORM_7c52e071c4ab2a6a645f
BRAND:BRAND_7c3c5a2bd8b63ec2496e,brand,Predoque-10,predoque-10,FORM_4995a7ba74d368b83074
BRAND:BRAND_fee2c6684023b15bbcd4,brand,Predoque-30,predoque-30,FORM_4995a7ba74d368b83074
BRAND:BRAND_b2f641650f0f2b7fd45d,brand,Predoque-5,predoque-5,FORM_4995a7ba74d368b83074
BRAND:BRAND_c00b3c47c1e60e83386e,brand,Predoque-50,predoque-50,FORM_4995a7ba74d368b83074
BRAND:BRAND_eba99a20cd4c16cf0421,brand,Predotor,predotor,FORM_a1c2a9c688950a447c5e
BRAND:BRAND_324456c61e562bfc7898,brand,Predsan,predsan,FORM_374f20d99554d633d9c8
BRAND:BRAND_742186c1196b44bc5c8e,brand,Predsar,predsar,FORM_3792703dc0b1c421e776
BRAND:BRAND_7eb0edfc9e9445cfda8e,brand,Predu-XL,predu-xl,FORM_27d2d275e510743eac72
BRAND:BRAND_1baae54144e05e9821b0,brand,Predyl,predyl,FORM_374f20d99554d633d9c8
BRAND:BRAND_980dfee90d1816a212a5,brand,Predyl 1000,predyl 1000,FORM_374f20d99554d633d9c8
BRAND:BRAND_7b6cccca185a841476b4,brand,Predyl 40,predyl 40,FORM_374f20d99554d633d9c8
BRAND:BRAND_2194df33ef79ca9ab25a,brand,Predzhong-20,predzhong-20,FORM_4995a7ba74d368b83074
BRAND:BRAND_88c78728311873f6d9d1,brand,Predzone,predzone,FORM_161c404e2e304ec758a8
BRAND:BRAND_732ba3537420659d11df,brand,Preflux,preflux,FORM_2f0fa861999d5ab7db81
BRAND:BRAND_b705ecd1c6b5da1290a5,brand,Pregab,pregab,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_185ac3485fa8911cf29b,brand,Pregabagen,pregabagen,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_052105e3580385908fd6,brand,Pregabasaph-75,pregabasaph-75,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_26634b4f6ef9658a2307,brand,Pregabur 150,pregabur 150,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_570a7082432d39a93e3a,brand,Pregadex,pregadex,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_1d959086cd618f41789f,brand,Pregalife,pregalife,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_ddc34ea05f7d5756a774,brand,Pregamax-75,pregamax-75,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_34dec5c719a4cec58751,brand,Pregamed 150,pregamed 150,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_b62cd08e616f56dd6d1c,brand,Pregamed-75,pregamed-75,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_930397db4fa8b84065f1,brand,Pregarich,pregarich,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_90cf9bbfa2d71a9094df,brand,Pregasafe,pregasafe,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_20aa300108cfeba07a92,brand,Pregav,pregav,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_510eb31a5206678c4747,brand,Pregeb 150,pregeb 150,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_a7d397cc2c3c0f08ade8,brand,Pregeb 50,pregeb 50,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_2b49b130879c75f14bb0,brand,Pregeb 75,pregeb 75,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_1098ebe1decaf5a529f4,brand,Pregeron,pregeron,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_d09ac8639d61546da887,brand,Preglibest,preglibest,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_74e73ea05cc31c48644f,brand,Pregmecom,pregmecom,FORM_bd46f22edfc3453202d7
BRAND:BRAND_c97a74509d14e8a7e3c8,brand,Pregmed,pregmed,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_378920720e263f585eeb,brand,Pregminsaph,pregminsaph,FORM_bd46f22edfc3453202d7
BRAND:BRAND_b318128060b6605002aa,brand,Pregnafol,pregnafol,FORM_501412629a52e590b561
BRAND:BRAND_710285fe470da6f687f0,brand,Prelica,prelica,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_6f8afb0c9cfe17765c05,brand,PreLoc 150,preloc 150,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_adc72f8cd683560b2661,brand,PreLoc 75,preloc 75,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_f11ac315387197eca65e,brand,Prelynca 150,prelynca 150,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_471ca72fba2abd003b99,brand,Prelynca 50,prelynca 50,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_a3df0761cd73cec64ef4,brand,Prelynca 75,prelynca 75,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_679ff6b04a2cd6d2ace4,brand,Premarin,premarin,FORM_02481313bf817be6d785
BRAND:BRAND_046ff523fe038991d1ca,brand,Premglyx,premglyx,FORM_459b5bc985f19df20efe
BRAND:BRAND_b63049e024eb06a7c69c,brand,Premiliptin,premiliptin,FORM_83cb3e8303b40995e06c
BRAND:BRAND_11f02e83eb036f765def,brand,Premiliptin Plus,premiliptin plus,FORM_6745755d0ea68190454a
BRAND:BRAND_e6084c09d6b69f3d87ac,brand,Premio,premio,FORM_a179ad154aaadd06ab44
BRAND:BRAND_19d7614bbc771bbc062a,brand,Prenarex Plus,prenarex plus,FORM_095abac968a18b64f225
BRAND:BRAND_2a9b95daf306ad143731,brand,Prenat,prenat,FORM_e420fae92e0301d798b1
BRAND:BRAND_7d126cce57c57d3114e9,brand,Prend,prend,FORM_4995a7ba74d368b83074
BRAND:BRAND_b8c5135c3f7aa4154a33,brand,Preneurin,preneurin,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_c447435094ffb2a2282a,brand,Prenisaph-10,prenisaph-10,FORM_4995a7ba74d368b83074
BRAND:BRAND_41738782bc02a36992ec,brand,Prenisaph-20,prenisaph-20,FORM_4995a7ba74d368b83074
BRAND:BRAND_f97b8528b024a69d4e00,brand,Prepalert,prepalert,FORM_de7ab48d3a75f050863a
BRAND:BRAND_a726497e1e4efd5019c7,brand,Prepexol,prepexol,FORM_2fd982cc1900dc1e0536|FORM_ed5f5eb27e18d4b76ca6
BRAND:BRAND_7fce2962115627ebf9f1,brand,Presartan H 50,presartan h 50,FORM_4f6d9c529be065d164f8
BRAND:BRAND_568a6732b0cd040996c3,brand,Presartan-100,presartan-100,FORM_9b96ad6d97cd580c4dda
BRAND:BRAND_eefb9f550cb3a15a0066,brand,Presone,presone,FORM_4995a7ba74d368b83074
BRAND:BRAND_2e5b19861b57964462fa,brand,Prestan,prestan,FORM_9b96ad6d97cd580c4dda
BRAND:BRAND_a74c62d28aa379a1f7e3,brand,Prestan Plus,prestan plus,FORM_2127d94efd6607989dd7|FORM_4f6d9c529be065d164f8
BRAND:BRAND_0778015d6386d5e6d139,brand,Presuvas,presuvas,FORM_63a9843c669e0cdf23a6
BRAND:BRAND_7bb23a6e90f1c6942a01,brand,Pretension Plus,pretension plus,FORM_5c261b952be3f4dc12e5|FORM_a8342816487a79ffa4ab
BRAND:BRAND_2c460f5473821a90878e,brand,Preva,preva,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_3a050d41e11af6c68155,brand,Prevacid FDT,prevacid fdt,FORM_baba3fbcb43c8c6ff870
BRAND:BRAND_85a098eec3ab6f92a2dc,brand,Prevacid IV,prevacid iv,FORM_baba3fbcb43c8c6ff870
BRAND:BRAND_55390ac85761934b34d8,brand,Prevaclav 1g,prevaclav 1g,FORM_57f26fcfa00290de0ae3
BRAND:BRAND_4759b0406836207a308b,brand,Prevaclav 312.5,prevaclav 312.5,FORM_57f26fcfa00290de0ae3
BRAND:BRAND_3d3bd03a3744af62a82b,brand,Prevaclav 457,prevaclav 457,FORM_57f26fcfa00290de0ae3
BRAND:BRAND_47be4895ae894b74aa49,brand,Prevaclav 625,prevaclav 625,FORM_57f26fcfa00290de0ae3
BRAND:BRAND_d4d948ac5ed29538e60f,brand,Prevadopa,prevadopa,FORM_6875a5f3a5d3bd7fe0c7
BRAND:BRAND_dc5e31ed70e22e285e6a,brand,Prevahist,prevahist,FORM_36286c246e27ad1efba1
BRAND:BRAND_90c39d53532c283549d5,brand,Prevatac 90,prevatac 90,FORM_fa67dc161f178150d584
BRAND:BRAND_35e0411a2f3416988ee7,brand,Preveket,preveket,FORM_360717f41589fe889958
BRAND:BRAND_2f0b8ec136aa4e87bee3,brand,Preven Max,preven max,FORM_ce5a30a92f94232d4856
BRAND:BRAND_7de89e20b4feb5136cee,brand,Preven-Z,preven-z,FORM_ce5a30a92f94232d4856
BRAND:BRAND_37e6654023dd02e18b25,brand,Preven-Z Gold,preven-z gold,FORM_8cb2335373971731a447
BRAND:BRAND_ef6244adc76935b2d118,brand,Preven-Z SR,preven-z sr,FORM_cf676b9749afd1e542e2
BRAND:BRAND_d031535db3e8f0e837f0,brand,Prevenar 13,prevenar 13,FORM_ab78c9c9062d0c72d47d|FORM_f6e5510f3605db002c89
BRAND:BRAND_c2bea48bc186b60cfbc8,brand,Prevenar 20,prevenar 20,FORM_4243f537a24471da9dfd
BRAND:BRAND_1dda46b9c1190821887f,brand,Prexia,prexia,FORM_958170e28c0ea30141e7
BRAND:BRAND_dc2b7e8647132ee09e71,brand,Prexvid 100,prexvid 100,FORM_189246b515f980d065df
BRAND:BRAND_485a0282d3486c5e690f,brand,Prexvid 500,prexvid 500,FORM_189246b515f980d065df
BRAND:BRAND_3a6abe5dbedd92d923a8,brand,Prezelone,prezelone,FORM_b8b0bab99f80b2337668
BRAND:BRAND_9c6d449b24b3e6b2fa35,brand,Priadix,priadix,FORM_3848d382ea8931519e4b
BRAND:BRAND_a4a4557087dc08cf0741,brand,Prialta,prialta,FORM_58f49def11899bb03e70
BRAND:BRAND_718667063961f343de5e,brand,Prialta-Met,prialta-met,FORM_41f0a36090167c320a65
BRAND:BRAND_d17dbf2134fb2098895f,brand,Pridel,pridel,FORM_52ae08f57d0363407be3
BRAND:BRAND_55cf62c870f2e9929188,brand,Primadol,primadol,FORM_d63bc7f8f9f86e0a3675
BRAND:BRAND_59599a1a6d8496d46ec9,brand,Primax,primax,FORM_6a78289d653c98656404
BRAND:BRAND_c9e01c1d071079576af6,brand,Prime C,prime c,FORM_cf676b9749afd1e542e2
BRAND:BRAND_d54b984eb2b69c36ff67,brand,Prime C Forte,prime c forte,FORM_ce5a30a92f94232d4856
BRAND:BRAND_d2745342728cf10b040d,brand,Prime Kit Duo,prime kit duo,FORM_ba9acdff673180666d62
BRAND:BRAND_0404ba10e14636761ff7,brand,Primear,primear,FORM_a44297f85f484d012a1e
BRAND:BRAND_aad67064607fa7abc653,brand,Primecotrix,primecotrix,FORM_f94c4cbb5b1f09b71ade
BRAND:BRAND_9d6a8353bab540e051ef,brand,Primegout,primegout,FORM_f7cef0b66d576da52f5c
BRAND:BRAND_9cac7c73311b912b0843,brand,Primenofast,primenofast,FORM_4e765f8f1eff90c008cd
BRAND:BRAND_00eb62ddc304796fd8ef,brand,Primerazole,primerazole,FORM_2f0fa861999d5ab7db81
BRAND:BRAND_dc4a728485666f633c29,brand,Primerub,primerub,FORM_c6ff33916d8967e823c6
BRAND:BRAND_d6f01b7781b3d0581c78,brand,Primesal,primesal,FORM_9881d33f402a54cd794c
BRAND:BRAND_be1209c5fe9273cd4089,brand,Primetram,primetram,FORM_6343469638caf3ebeaa6
BRAND:BRAND_3767584580899dec9756,brand,Primevix,primevix,FORM_3ade755b49f5540186d2
BRAND:BRAND_b479b7f53222d41f4712,brand,Primex,primex,FORM_118f5463765525517716
BRAND:BRAND_94f90fffd32dbba1004c,brand,Primigyn,primigyn,FORM_4524c50ea4ad1c9a0072
BRAND:BRAND_06a4d0bb82673617d7f8,brand,Primo C Plus Zinc,primo c plus zinc,FORM_ce5a30a92f94232d4856
BRAND:BRAND_cb3e91083b2f01196e04,brand,Primodil 10,primodil 10,FORM_8f339ad5df97fd3976f4
BRAND:BRAND_eb77be0ab4b506b9072a,brand,Primofol,primofol,FORM_f8c561d6efd4cd8abc70
BRAND:BRAND_dc47fa0f70a76b776fbe,brand,Primol,primol,FORM_54238e9415df5dffbf4b
BRAND:BRAND_7062230ea47740f9f083,brand,Primolut N,primolut n,FORM_fd286324950e9fef7b25
BRAND:BRAND_56a4fc94d108ad9f0879,brand,Primucef,primucef,FORM_6cd509c88b776d2fbbe3
BRAND:BRAND_936374150f888bc0098f,brand,Primucitam,primucitam,FORM_053ef9d067b2f01529be
BRAND:BRAND_4d50d7ac3443c7d26302,brand,Primuxime,primuxime,FORM_e75411f3b5cdf512a6be
BRAND:BRAND_283cb1b9746c6bece096,brand,Primycin,primycin,FORM_9712d583cf8179255286
BRAND:BRAND_89cb9cb2be62537f306d,brand,Princicar,princicar,FORM_25262dbb4e0600c62762
BRAND:BRAND_d1efacdb523856e4310e,brand,PRINOL,prinol,FORM_a64cf55fb4c002d6876c
BRAND:BRAND_3ba79de95a4d37e1cc04,brand,PRINSON,prinson,FORM_2abdfb96ad75eb6e8c33
BRAND:BRAND_3f48bd0139079c485cb1,brand,Priorix-Tetra,priorix-tetra,FORM_04564e24ba992eb463c3
BRAND:BRAND_e8aee471443f5450655c,brand,Priska,priska,FORM_30c3c93f6627f3b18f26
BRAND:BRAND_8fafd793e199ba43cb49,brand,Prismasol BO,prismasol bo,FORM_e1376e8699824827e910
BRAND:BRAND_13c12d120ce9b00123c2,brand,Pristiq SR,pristiq sr,FORM_5373d6b506a94f9cab00
BRAND:BRAND_dc8442f4033786ac675d,brand,PRIVAN,privan,FORM_f8c561d6efd4cd8abc70
BRAND:BRAND_a111da2deae9ddbf4e46,brand,Privigen,privigen,FORM_be1260438b532b02dfde
BRAND:BRAND_f91fb5e7dfcb761f298e,brand,Prixanep-100,prixanep-100,FORM_189246b515f980d065df
BRAND:BRAND_46c56978829ac047252e,brand,Prixanep-500,prixanep-500,FORM_189246b515f980d065df
BRAND:BRAND_204da9372a0ac88baf1f,brand,Prixlae,prixlae,FORM_f528daeb3c7bbffdc055
BRAND:BRAND_7a7af03e528d60c76317,brand,Prizol-10,prizol-10,FORM_3c6a160033d0b7432efb
BRAND:BRAND_a1bd1828c915c51288d0,brand,Prizol-15,prizol-15,FORM_3c6a160033d0b7432efb
BRAND:BRAND_981c79a214d85dd25f25,brand,Pro B-1000,pro b-1000,FORM_531daafd475b9e561f1a
BRAND:BRAND_79340e0c8d9d6e0535a4,brand,Pro-C 500,pro-c 500,FORM_b61041f9f0d9213a4c6a
BRAND:BRAND_bc3d8b22d94f75bfa7ab,brand,Pro-cee,pro-cee,FORM_cf676b9749afd1e542e2
BRAND:BRAND_b5b1bb1a518f5a0f9b65,brand,Pro-Ferr,pro-ferr,FORM_501412629a52e590b561
BRAND:BRAND_90a59538b8a2b4500401,brand,Pro-Iron,pro-iron,FORM_d0ca8288072a15987e1c
BRAND:BRAND_2eb38ff0913eeda51897,brand,Proactive Vitzinc,proactive vitzinc,FORM_ce5a30a92f94232d4856
BRAND:BRAND_b7c6dc955f499a670927,brand,Proamlo 10,proamlo 10,FORM_aae5b0585821399fc539
BRAND:BRAND_1ba57f2a37272c660017,brand,Proamlo 5,proamlo 5,FORM_aae5b0585821399fc539
BRAND:BRAND_00fb00183d03c0b75fe5,brand,Proanes,proanes,FORM_f8c561d6efd4cd8abc70
BRAND:BRAND_7a0c99a0b8a453a1fe31,brand,Probal 150,probal 150,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_0bfca3dca412d475f6a5,brand,Probal 75,probal 75,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_e9b8c2877dc343c0c5a7,brand,Probelin,probelin,FORM_2412dc44ca55f44d546a
BRAND:BRAND_d1aef5eb094d0f10062b,brand,Probiogal,probiogal,FORM_54238e9415df5dffbf4b
BRAND:BRAND_6cdb0cfd73ce127ec0b1,brand,Probionerv Plus,probionerv plus,FORM_1f2ed030044aeb1977bf
BRAND:BRAND_e9d81d94abeb9c6e6cec,brand,Probloc,probloc,FORM_87e1e7f418a4a5748476
BRAND:BRAND_b2701ffe1cfb1ee89ce3,brand,Procal,procal,FORM_bb2c402959905a7200bf
BRAND:BRAND_64f1ea8cd5ed72888b06,brand,Procardipine,procardipine,FORM_d6c6b89ca919bca7a91f
BRAND:BRAND_dfc447b6c7e56547a96f,brand,Procee Plus,procee plus,FORM_8a6d2d3c1583eeac9df0
BRAND:BRAND_7dfe4657aeeab671b5cb,brand,Procefep,procefep,FORM_48c6d5c3a7cb1c29d27f
BRAND:BRAND_016335202455fd94e0a9,brand,Procin,procin,FORM_3848d382ea8931519e4b
BRAND:BRAND_71bd175b2b3f10a94c6d,brand,Procitab 500,procitab 500,FORM_c72c76a9c0d59a10bd85
BRAND:BRAND_d3fca5ba62cab49a5119,brand,Procor,procor,FORM_f94c4cbb5b1f09b71ade
BRAND:BRAND_9454f693a260ad7ef9cc,brand,Prodin,prodin,FORM_452e1d3d57c7ff199ea1
BRAND:BRAND_f4deeda841d5543f548c,brand,Prodix,prodix,FORM_3848d382ea8931519e4b
BRAND:BRAND_bbe1720c9e3904547380,brand,Profalexin,profalexin,FORM_cb9516d4d63d07b735a2
BRAND:BRAND_b64725ee737218c31fb0,brand,Profaril,profaril,FORM_4e621cdfc36ef5fa18c2
BRAND:BRAND_ce47efd8bf0f711228ae,brand,Profemme,profemme,FORM_726af9974011f0fae283
BRAND:BRAND_95ee630a787de168df6f,brand,Profen,profen,FORM_a7f187a6f4f060d524a6
BRAND:BRAND_560cf557d8d00de60988,brand,Profenil,profenil,FORM_7d7f5d37fc405c1d518b
BRAND:BRAND_8aedd1f5a428988fed57,brand,Profiem,profiem,FORM_687042ce09523116f4d0
BRAND:BRAND_f5f26a8c5d08a9e02c0c,brand,Profilnine SD,profilnine sd,FORM_4863bc1ce5749c6d2212
BRAND:BRAND_90ca0df56126f5b76df0,brand,Profilox,profilox,FORM_689947dcbeff006f2814
BRAND:BRAND_6ce53278b4cbe3e240d9,brand,Profixamed,profixamed,FORM_17e18eb6dd21815c99a3
BRAND:BRAND_a68de54004fc6d168f5c,brand,Profmax,profmax,FORM_f8c561d6efd4cd8abc70
BRAND:BRAND_4cd8649656f9997abae3,brand,Profocare,profocare,FORM_f8c561d6efd4cd8abc70
BRAND:BRAND_2309f0b72d47d8032b4e,brand,Profocent,profocent,FORM_f8c561d6efd4cd8abc70
BRAND:BRAND_2f418bde93710531678c,brand,Profogen,profogen,FORM_f8c561d6efd4cd8abc70
BRAND:BRAND_15632b6d1386b983a472,brand,Profol-S,profol-s,FORM_f8c561d6efd4cd8abc70
BRAND:BRAND_ccee89bd511a72c2b113,brand,Profoly,profoly,FORM_f8c561d6efd4cd8abc70
BRAND:BRAND_263c3c1b20ce0c8a60f6,brand,ProfoSave,profosave,FORM_f8c561d6efd4cd8abc70
BRAND:BRAND_756e96b141853304228f,brand,Profosol,profosol,FORM_f8c561d6efd4cd8abc70
BRAND:BRAND_0e0f95a3ba2ec06b6adc,brand,Profostar,profostar,FORM_f8c561d6efd4cd8abc70
BRAND:BRAND_146ef214803706bf4726,brand,Profure,profure,FORM_e75411f3b5cdf512a6be
BRAND:BRAND_5a3bab10cfb89680ddff,brand,Profurex,profurex,FORM_e75411f3b5cdf512a6be
BRAND:BRAND_c01916b06b33f98fbf29,brand,Progefil,progefil,FORM_54238e9415df5dffbf4b
BRAND:BRAND_0ca184d5c974a8b383bf,brand,Progesic,progesic,FORM_54238e9415df5dffbf4b
BRAND:BRAND_40104a56b63cd4143138,brand,Progestedin,progestedin,FORM_69aa41ac0d728b0b043f
BRAND:BRAND_afdaef8657bb9261aff7,brand,Proglin,proglin,FORM_b51c0acb438196300740
BRAND:BRAND_d5792287718b5f9c71db,brand,Proglin Met,proglin met,FORM_359b7bf0a8857476b9a8
BRAND:BRAND_879312ccbad3a3232831,brand,Progliptin,progliptin,FORM_13586329f17f2404e080
BRAND:BRAND_e6d42b4d07b30b937dbd,brand,Proglitab MR 30,proglitab mr 30,FORM_6c58758bc547e0459c07
BRAND:BRAND_11fc50c5a7c4645a45d9,brand,Proglitab MR 60,proglitab mr 60,FORM_6c58758bc547e0459c07
BRAND:BRAND_1c70e7f7bd95cb0f73d3,brand,Proglutrol 1000,proglutrol 1000,FORM_196c7def5847da983300
BRAND:BRAND_21dec3824646599624ad,brand,Proglutrol 500,proglutrol 500,FORM_196c7def5847da983300
BRAND:BRAND_4dfa36a48e33d53ac184,brand,Prograf,prograf,FORM_897d7ca2c61108ed566d
BRAND:BRAND_276bdc6369e6b034ff17,brand,Progyl Ds,progyl ds,FORM_524a0b304071894bf844
BRAND:BRAND_0431567e25ea5e8be276,brand,Progynova,progynova,FORM_5302754782f70fc7c615
