brand_id,brand_name_display,brand_name_normalized
BRAND_9728cbd5b8126549641b,Slimbalance,slimbalance
BRAND_d5b2ed8ed83f81772e9f,Olzadin,olzadin
BRAND_39a4299653086d92628e,Aurinol,aurinol
BRAND_1960779b88dba98ed83e,Dominakrem,dominakrem
BRAND_ed3a7ed70a8dfcbe5cdb,Torcand-8,torcand-8
BRAND_d0975c2df6f9cd7e7e7b,Nexpro-40,nexpro-40
BRAND_f3c65d51f3e1a77cbbb5,Etamine,etamine
BRAND_3d071995ac40335cba41,Astenzyd,astenzyd
BRAND_fe8a45504e1a3968b503,Difflam-C,difflam-c
BRAND_77284e8ad572a3697b92,Difflam Solution,difflam solution
BRAND_93faca3d8351b10b11f1,Nexpro-20,nexpro-20
BRAND_adc0de590ae464fad9bc,Bupitroy Heavy,bupitroy heavy
BRAND_f0eb3d4f6cd108145ca0,Pantokem,pantokem
BRAND_e1d384f7b082fa729fc4,Psycosin,psycosin
BRAND_1d91c4c2cd635f048306,Cetrimax,cetrimax
BRAND_a6a67e21c578fd242d44,Equisine Moist,equisine moist
BRAND_7c0686e2f6717a237192,Suprehem,suprehem
BRAND_eb284e8aab959dbb2120,Sinuplus,sinuplus
BRAND_a2eb1993be069e8d23a1,SITIvax,sitivax
BRAND_5a8ca113a6d4b34f146c,Lipo-Dox,lipo-dox
BRAND_3214b34f0c4eae4e5510,Firmagon,firmagon
BRAND_ef3a9150872e85bbc79e,Respitapp,respitapp
BRAND_0204466f511d5a6e249c,Cortalgesic Xtra,cortalgesic xtra
BRAND_a2f66fb5a7c95a3b262f,Sinedin,sinedin
BRAND_30d305fd505072831767,Spacine,spacine
BRAND_5d46021cd49c35834477,Cardiosine,cardiosine
BRAND_1324c377f17d9577efed,Fern D,fern d
BRAND_94aa203f8b01e5b5b0b1,Umexim-200,umexim-200
BRAND_7c9a9887926738799806,Angivent Od,angivent od
BRAND_d6ec6318044327d161cc,Omnihexol,omnihexol
BRAND_ce04dc030fa4c747175f,Dilamine,dilamine
BRAND_5827ddfbf8ad385cf032,Valdoxan,valdoxan
BRAND_30d4a9a8c798f4d5b3be,Atra-Cure,atra-cure
BRAND_38456122d1d6632eed31,Polyderm 3,polyderm 3
BRAND_0ebcc1c01646709ff9a3,Picoprep,picoprep
BRAND_869bbbf4a06d903d14ba,Phytostat,phytostat
BRAND_54c6d765fbea800975fc,Dolex,dolex
BRAND_11a17f8517d96fb32ae6,Dolowin,dolowin
BRAND_bda34d71a685755a98f3,Implanon NXT,implanon nxt
BRAND_8d775e7207e95bee11c8,Acurium,acurium
BRAND_6e667f1df3900cf30f75,Hoftrex,hoftrex
BRAND_e0684afc73c1fddd1ff6,Fexil,fexil
BRAND_3f537fe6cc38ba775d5c,Endometrin,endometrin
BRAND_0e24b79484d5b1764276,Gazo,gazo
BRAND_590ed6756a755a595a44,Cholecalciferol,cholecalciferol
BRAND_3c488ea7d81e588ef828,Dexilant,dexilant
BRAND_2d74a91e118357d9de7a,Quanil®,quanil®
BRAND_265f9ca3884bbdd33b2f,D-Alpha Tocopheryl Acetate + Selenium,d-alpha tocopheryl acetate + selenium
BRAND_26a26f90c4f6eed39e2c,Fgzole,fgzole
BRAND_4a9eb249da899a9675f7,Flexgel,flexgel
BRAND_1887db63ae2330bccf06,Amucsol,amucsol
BRAND_337a50d10b33bc56cc91,Zepim,zepim
BRAND_fa365ffe5afb2e938db5,Traman,traman
BRAND_4b2a59878d165c3ce178,Netrozin,netrozin
BRAND_6116e5d603962ba50c39,Clomate,clomate
BRAND_54463365c71ea6ec4f9c,Ecsapro,ecsapro
BRAND_50d40bd0cb4c1ec95597,Microlit,microlit
BRAND_492ce22e003809facbff,Metofar,metofar
BRAND_d405c5d64a6007dc2294,LOMEANE,lomeane
BRAND_10357cca872ceefa5126,Hex-Cee,hex-cee
BRAND_11a34fefe68fb9e9debb,Paclizel,paclizel
BRAND_0e808a0084c743d2a735,Dormizol,dormizol
BRAND_8a31d9975152f9041ffb,Betacard,betacard
BRAND_01edd99c8ab7e05b0ac3,Wingora 50,wingora 50
BRAND_dd3553b2731569eb0609,Cosooth,cosooth
BRAND_cc5e61c642f6ca4e3b0f,Hemostat,hemostat
BRAND_2c39c883e9eeed3e8f9f,Vancotan 1000,vancotan 1000
BRAND_b9bc5f79b3f1f37c25ab,Terbifin,terbifin
BRAND_275711f4e8eda7aa0e28,Sitiflam,sitiflam
BRAND_689706c6dd4de94b2e6c,Medodarone,medodarone
BRAND_1bd5d295c1de26a82ecb,Miazole-20,miazole-20
BRAND_7d7fbabac246d1094220,Diflu-150,diflu-150
BRAND_3a9298d8d857153c5e17,Peprazom,peprazom
BRAND_aa896691fd5d3419abf6,Meromax IV,meromax iv
BRAND_c13f325f5cbc2ec3cfd1,Phil Cefotam,phil cefotam
BRAND_2b255f34549f0d3e61d9,Pop-Up,pop-up
BRAND_f3396d32defd9493f9ac,Qual-Z,qual-z
BRAND_a99407f66dca72e5a0cd,Mucosolvan,mucosolvan
BRAND_344c2e7d3ef2c0b6cb51,Calcaine,calcaine
BRAND_159a54c429676e2e54e9,Acifre,acifre
BRAND_4a97b6c0e5765b7bac42,Maxigen,maxigen
BRAND_3250950e146b2594c18b,Melifirin,melifirin
BRAND_f616a752b848bf2169c2,Aspitor,aspitor
BRAND_c23cd87798a83c7818a4,Carin,carin
BRAND_19ca55a09d5c128bc2ad,Apuldon,apuldon
BRAND_527280f1e1239bf7697e,Pacetamol,pacetamol
BRAND_96c382d4448d12054056,Qualiprazole,qualiprazole
BRAND_82b0a70651fcb60d2a96,Milgesic Forte,milgesic forte
BRAND_ab8db750762c3cdf9796,Ventolax,ventolax
BRAND_ae14b1cdbe546b05b292,Glomicid,glomicid
BRAND_f4afc85fee93cfe80e35,Bfluid,bfluid
BRAND_6f8e4770f0e87b623611,Iobrix 350,iobrix 350
BRAND_21939ef0241ba1e158c6,Cristicol,cristicol
BRAND_a91a1047634fcca1b841,Iobrix 300,iobrix 300
BRAND_1d2eb0b7ce03d7b65c01,Biovinate,biovinate
BRAND_e5dd9f646d4959a750ab,Myzin,myzin
BRAND_ecad8b0f12e85495bea6,Mucosolvan 24Hrs,mucosolvan 24hrs
BRAND_0f11bb1359cb475c8f81,Macromycin,macromycin
BRAND_bda6c6c869a82e4ee25d,Breathe Ezy,breathe ezy
BRAND_cc4428da6bff0be33030,Clopate,clopate
BRAND_93c8f63013b898375e7a,Medicol Advance 400,medicol advance 400
BRAND_eb8a86b5ae144fa887c5,Rejuvon Ob Forte,rejuvon ob forte
BRAND_ec9874df0280f47f4b92,Intaxel,intaxel
BRAND_c1aec37bdb30692f0de3,Gemita,gemita
BRAND_cf4f60aab552687e8071,Irican,irican
BRAND_97d435403b84b5f23631,Speedgra,speedgra
BRAND_291658d290109bc2d903,Pyreset,pyreset
BRAND_829f42a732f7f0a7a1bf,Qualicef,qualicef
BRAND_36758a243d69a304acd4,Axera,axera
BRAND_9e67d9f364403ca3e747,Clogrel,clogrel
BRAND_5f02298d082e1ff1123c,Maxlen,maxlen
BRAND_a7a4ba2bb783aed19305,DUINUM,duinum
BRAND_57a1d1b73aec3fa82d73,Glutabion,glutabion
BRAND_e56007851ffb3a1a3599,Korgivit- E,korgivit- e
BRAND_7957bdd775bf4bb6cfa2,Indelol,indelol
BRAND_cbf36d187598bcc70013,Gatsromec,gatsromec
BRAND_cf38f0713af43084d297,Zinlum,zinlum
BRAND_9497cf67e52c32dba09f,Glycovate,glycovate
BRAND_8ae03ad30ac623efec60,Zithrocare 500,zithrocare 500
BRAND_0ba1e1eed23164dfe9ce,Medzart Plus,medzart plus
BRAND_173684ab39c116ca8e83,Optagen,optagen
BRAND_407a922feffd8df83499,Berocca Immuno,berocca immuno
BRAND_80b3a9e5ccf56818d3c1,Temozol,temozol
BRAND_061b305fd867390974c3,Forti-D,forti-d
BRAND_9aaab8955b6b34c332b5,Salmetide,salmetide
BRAND_407402372b9c17cabc74,Zelboraf,zelboraf
BRAND_f10cdad8836f23335b7a,Maximune,maximune
BRAND_776f7718d2d7f178f5cc,Kohagra,kohagra
BRAND_973034e11b29c4b1b991,Troypofol,troypofol
BRAND_2c4117144729823b4700,Purcet,purcet
BRAND_5ff08953098997545c15,TELDAY-40,telday-40
BRAND_25bfea78400c974fbd79,Telday-80,telday-80
BRAND_cd28791e7e86e3237839,Repraz-20,repraz-20
BRAND_1ea0d4aa760cff15478e,Hendronic,hendronic
BRAND_09dcf79c29552282fcd8,Zegecef,zegecef
BRAND_3a9c3d344107ac77137f,Elemune,elemune
BRAND_4c41af6f418890e7ab96,Avolac,avolac
BRAND_1e3049adcae0d24129cf,Mucoprotec,mucoprotec
BRAND_d7e4fbf52e1a06da0913,Zinetab,zinetab
BRAND_6272b8a98465e77dec0e,FERLUM PLUS,ferlum plus
BRAND_43b7386514d53ab48b91,Zenrosu,zenrosu
BRAND_0fe0f6dbc4e2c98f9f37,Uroxime-500,uroxime-500
BRAND_a34b36fd52cfc954aa47,Tykerb,tykerb
BRAND_a461adab1e6cc612853c,Xylocare,xylocare
BRAND_d8d83f2be8af9562d49e,Aciprex,aciprex
BRAND_47d6ec45bd58c35a5794,Verapril,verapril
BRAND_580266b91b3a7582e648,Curadec,curadec
BRAND_0d3b309e85743d0e6790,FAIRY-E,fairy-e
BRAND_17c3a324486be8f84436,Foster,foster
BRAND_830c46eb4d8471a49b8d,Valsajub,valsajub
BRAND_470e9e6497aed0a85291,Atasart,atasart
BRAND_db42fbaee122642bafec,Mosan,mosan
BRAND_6c0dd07ddef562bf1031,Hiospan,hiospan
BRAND_a6be86517c9024dcbb03,Vagilin,vagilin
BRAND_c7afb8a5a8f9708cb0ca,Onestatin,onestatin
BRAND_a6a83fbe9e269060e9a1,Onsia,onsia
BRAND_1466965bf923d70096db,Acipredex,acipredex
BRAND_f9e52a562f39fa3d58b4,Trajenta Duo,trajenta duo
BRAND_8bd574fdb05c2dc50171,FD,fd
BRAND_ea93ff2b082ccaa16b35,Aloxi,aloxi
BRAND_d4285ef2e9c9767e5089,Kaltrol,kaltrol
BRAND_fc5d5adf35f11371efef,Olmebaf-20,olmebaf-20
BRAND_a76826e914c71542287f,Olmebaf-10,olmebaf-10
BRAND_456aa58f2186b7b32df8,Heblopin,heblopin
BRAND_d90d5c2c7cf780cf9be7,Askey Dt,askey dt
BRAND_2015a8af9ea38496c465,Cefevex,cefevex
BRAND_b6f96c6be433de92a37a,Olazin,olazin
BRAND_c96d987f05992c36afba,Atropan,atropan
BRAND_e5d2c12185db088ed1a8,IPRIN,iprin
BRAND_14103b1425f04ac9b3e7,Metris,metris
BRAND_0188eb5559ad8ea32953,ACEVON,acevon
BRAND_264969472a425745e663,Kary Uni,kary uni
BRAND_471fd1acdaba85c4da94,Derox 10,derox 10
BRAND_fa6436977179a337d017,Pastrong-SF,pastrong-sf
BRAND_ab6947a8a9dc2fbebe1b,Salmetin,salmetin
BRAND_3b6a82751b770f74ec60,Marolac,marolac
BRAND_bba224d09c18f8f97df1,Ceftrixone,ceftrixone
BRAND_a8d3a82fb6e64a3931e8,Imsolone,imsolone
BRAND_0f9bd00778576686bb81,Mukex,mukex
BRAND_36c96c121065c0314b57,Diclotol,diclotol
BRAND_fa081e60e7faa3118cd6,Cmaxid 1.5,cmaxid 1.5
BRAND_7ff42aab50cd4c4e4866,Hydoc-500,hydoc-500
BRAND_64becdcbe42ac1017626,Fungsoft,fungsoft
BRAND_e24d3115ad38674ac876,Ursultec,ursultec
BRAND_b70f2e27ce9b829f1f40,Tramal,tramal
BRAND_9dad278f5bc9e91c52be,Rhizinegone,rhizinegone
BRAND_3e6fc54b0c98eceea83c,Nuvert,nuvert
BRAND_3f73f4846bc7f8298ba5,Ergo,ergo
BRAND_47ff33e6caa24a093540,Adrim,adrim
BRAND_ea2999ccee5fc1fcc8bf,Temolon 250,temolon 250
BRAND_3dfb4c19f43b5ccfcb25,Ciproquin,ciproquin
BRAND_f52837506227f7db0470,Levoriz,levoriz
BRAND_222aa8f5813ac96c8bc4,Monamox-Cl,monamox-cl
BRAND_11edc8a930f5baedb653,Neumeron,neumeron
BRAND_2aa5aafc8065e758fbee,Diovac,diovac
BRAND_caefd3ed3f9c5f103e4c,Maxcolin,maxcolin
BRAND_3910e955e5f90c35b352,Cal-C,cal-c
BRAND_1bf74c034b9cc3f00681,Aricept,aricept
BRAND_7b537ea8208b38c9ea41,Onsetron,onsetron
BRAND_28000a79a36e274a0860,Bisacodyl,bisacodyl
BRAND_d88a0cedac45792265d2,Doxonish-50,doxonish-50
BRAND_fc1148c0db87bd780629,Telday 40 H,telday 40 h
BRAND_3ad69411453d6d52cfcb,Telday 80 H,telday 80 h
BRAND_dc2408a0c698dfa75d21,ZOBONE 5,zobone 5
BRAND_3540c657e5777ef19d6e,Immunpro,immunpro
BRAND_1fe10ff29eb83f7f634d,Sultagold,sultagold
BRAND_8af017690334c3754a47,Pocym 250,pocym 250
BRAND_aa9d086b9bc23e11d5d4,Visanne,visanne
BRAND_81152d09d9625ecb9c8d,Olmecor-40,olmecor-40
BRAND_e158d148079140151642,Olmecor-20,olmecor-20
BRAND_d43f435eba7513292ee2,Velcade,velcade
BRAND_6fd0cc34bac4442b9768,Medcit,medcit
BRAND_cf0da4518312dda82e8e,Lolip,lolip
BRAND_6aea83e3da1afa4953bc,Klindex,klindex
BRAND_97f95ad225520a617bbb,Doltram,doltram
BRAND_86252b59bd9b7fb8b2f5,Benzoper,benzoper
BRAND_fbbe63d6a9cd8663b57a,Nuphos-500,nuphos-500
BRAND_96411797dcc3f636e0ca,Sinustan,sinustan
BRAND_9c1887dc62e94725a10e,Valianz HCT,valianz hct
BRAND_cd94e3382574bcba78fb,Innoxiderm,innoxiderm
BRAND_89408db3f423659d3e23,Prozalac,prozalac
BRAND_ad4ab17d3b5d1a7ff55e,Ketakin,ketakin
BRAND_b5af7582fd4304ce3af6,Koxib,koxib
BRAND_da1d240be43629d2ae8d,Dynapar-SR 100,dynapar-sr 100
BRAND_5aec155f8be02712f159,Clariwin DT,clariwin dt
BRAND_de0abd67087ca8f7e487,PZBACTAM,pzbactam
BRAND_661263ed1ea962473097,EVITA 400,evita 400
BRAND_097455c2908e63e41d20,Strepsils Chesty Cough,strepsils chesty cough
BRAND_0da3a348e3d242fbbf28,Rubicin,rubicin
BRAND_4f1853415a007c91aacd,Vistamox,vistamox
BRAND_6973fa0e7f786cf912e8,Muzzapen-300,muzzapen-300
BRAND_d77ccbd0e3529c3f5228,Azilide Dt,azilide dt
BRAND_ffdc9f6475f737ce0f31,Irbemed Plus,irbemed plus
BRAND_28f227ad43e11482eb78,Cerabex,cerabex
BRAND_971bff34174f18f2ea54,Beecom-C Ace,beecom-c ace
BRAND_7e972956558fa28745b9,FLUCONOBAS,fluconobas
BRAND_f786676358b631e0690d,Levoxac,levoxac
BRAND_5b0a6429542547bdc1cb,Polynerv 250,polynerv 250
BRAND_c698817ce822d340b6d6,Ambimax OD,ambimax od
BRAND_4e34f818b8b026132b6d,Lora-D,lora-d
BRAND_5dcf1fea88acbd710a16,Targin,targin
BRAND_da1f0993aa98a654b01b,Plazol,plazol
BRAND_cebd561350e97686f19b,Q-Floxin,q-floxin
BRAND_008256341d6a680edf65,Teradox,teradox
BRAND_1f25e8bebed5411a13fd,Vagid,vagid
BRAND_2752d4b9eb310b26caf5,NEOPLATIN,neoplatin
BRAND_ec82beec9fc304539946,Cloracef,cloracef
BRAND_164838138793453febe8,Agatiflox,agatiflox
BRAND_2a47e46e8335bf161832,Xeltabine,xeltabine
BRAND_91b649e391b256fd7d49,Aminosol,aminosol
BRAND_9f376b5b099c3514ce77,Levozyr,levozyr
BRAND_59eefffeb2057e889f3c,Flumex,flumex
BRAND_0a3981cc1e94b961d5f1,Amoxiflox,amoxiflox
BRAND_69e3bdb45a6ea2571415,Deslogen,deslogen
BRAND_07f7538e012816518fdb,Butacod Forte,butacod forte
BRAND_5cef68454b8cdeb651f5,Alovell,alovell
BRAND_5ddb12ff5dab1104cb4e,AC-NEX PH Forte,ac-nex ph forte
BRAND_170e1e0f79a0d7f7910b,Cesalin 50,cesalin 50
BRAND_0c5f296d6b8c7693e445,Cortizon 5,cortizon 5
BRAND_d741b4881a3d71d78513,Vite-E Plex,vite-e plex
BRAND_976d00afc978a60b2f70,Vexonib 4,vexonib 4
BRAND_dc8b823097c5d14d53b4,Ismodin,ismodin
BRAND_3c79ed9d870807d107e6,Lebroxol,lebroxol
BRAND_fcf3569f63af3050e0cb,Dulxative,dulxative
BRAND_ab67bf7ca953fd0ed5ac,Ferrim,ferrim
BRAND_279b65ce13ebb0efb723,Ursolin,ursolin
BRAND_7b84e00b4f5dfaa4466d,Lumigan,lumigan
BRAND_f98841d4f84f8b61f07f,Efica-cee,efica-cee
BRAND_c90d2bf9912c2c18138d,Ursomax,ursomax
BRAND_09f0e53c132bcb844912,Amcivir,amcivir
BRAND_a44d9c34bbe95bbf7969,Monamox-CL 625,monamox-cl 625
BRAND_213d14d1f820f5084ee0,UNIPIM,unipim
BRAND_8d807d6ae4eadac8629d,Clavuxel,clavuxel
BRAND_ce821bf07b6cc42ef233,Clopixene,clopixene
BRAND_0617f215ca6b36c4f68e,MEDOFLUCON,medoflucon
BRAND_79b8f653ad35f397c2e9,Risek Insta,risek insta
BRAND_69156edf5f7d87cbe757,Ciflo,ciflo
BRAND_24437d7b884cc101b623,Catamed,catamed
BRAND_09308234b8c045ba0f75,Nagelin (Reformulated),nagelin (reformulated)
BRAND_1895bcf13260879e93ad,Dilatair,dilatair
BRAND_7443c17a2b772e544b10,Remasta,remasta
BRAND_d3bee3f8385538dd33fd,Ampiral,ampiral
BRAND_58557e19c82861a48c0d,Cmaxid 750,cmaxid 750
BRAND_add8e5a4cb5d1a83b36a,Bespirin,bespirin
BRAND_0827057cc6de443f84a9,Ketolac,ketolac
BRAND_301b946b9c72fbf2b862,Alvozol,alvozol
BRAND_c8f6178353b1bdc99a94,Sitiklor,sitiklor
BRAND_e4afa07a62b6d1857c6b,Kusapin,kusapin
BRAND_ca1e34b4343b8f217b65,Oestrogel,oestrogel
BRAND_a9edb0699510e368d09c,Pantovaz,pantovaz
BRAND_1fbf52d7a54d3b051337,Triobees,triobees
BRAND_db546966f4f670b88c56,Iseron,iseron
BRAND_32cbeae7fe7e9d71f9be,Erycortin,erycortin
BRAND_9a0131ef8618697ac13b,NEUCIN,neucin
BRAND_1328fb08dbe7e62f911d,Esobloc,esobloc
BRAND_9e06366eaa9a3d960578,Usana Usanimals,usana usanimals
BRAND_9b8eca41fee71a10233e,Polygras,polygras
BRAND_4c0217a495b850a45cc0,Glemont-IR 10,glemont-ir 10
BRAND_d436e0217150225bad80,Fersul-FS,fersul-fs
BRAND_fe5bfcd2383a0ddf3038,Memry,memry
BRAND_626ea8873a6e924b51f1,Clotribex,clotribex
BRAND_d20b49ab74112afe9a1c,Gastromide,gastromide
BRAND_4816513ec3789c2da522,Sidrocine,sidrocine
BRAND_2f7cd24dc4a572d9ddf9,Tri-Senza,tri-senza
BRAND_1a2ac237a2fd7574b2de,Epsium,epsium
BRAND_9aa42e6a14177776b366,Mtrex,mtrex
BRAND_0e6484e5f75b48624240,Arnil,arnil
BRAND_0cd56c6cd8471ecdbdd8,Sublimax,sublimax
BRAND_01019fd56bdc0e33a02c,Paragesic,paragesic
BRAND_528dfc0b7dd64e8003d2,Medzart,medzart
BRAND_ff97ce8f01a870d2b9fd,Utexyn,utexyn
BRAND_465fee47f8d3039e1e72,Neopred,neopred
BRAND_18194e41eba657f231d5,Glyzeric,glyzeric
BRAND_c9f91db0b0ed2cef0350,URSOFALK,ursofalk
BRAND_f37b7ad84ecc91218d35,Euroxime,euroxime
BRAND_210299272ba05d6602ec,Rynorex,rynorex
BRAND_60aab29745ef37efdb4c,Lordam,lordam
BRAND_a44d4c93aa0ae7b79ae9,Angicarv,angicarv
BRAND_ff9b12ee64383e84aedb,Sanzox,sanzox
BRAND_5c8fff8919a980a4537c,Melmet SR 1000,melmet sr 1000
BRAND_d7a88d5312efdc2ff62e,MEDZOL,medzol
BRAND_2297661961d21658fde7,Vimpat,vimpat
BRAND_01c3de90750eb4da5037,Dimezine,dimezine
BRAND_9fbff91e068e2e734194,Alduet,alduet
BRAND_f5db7a745fdbbb9963df,Lanvell,lanvell
BRAND_7e16d0dc26af40a9f050,Levetra,levetra
BRAND_912c4818d0137451c3de,Epsytam,epsytam
BRAND_b10bb28e72ab300536f2,Hydenex,hydenex
BRAND_00e02147ef8fa75c55ad,Lastacaft,lastacaft
BRAND_754ea7dcb4ca5011b901,Xalvobin,xalvobin
BRAND_e8e0bc6dede8a27e4c3b,Bacxime,bacxime
BRAND_415a86a1f752b5df22ad,Accemide,accemide
BRAND_340f6645ff088bbc4e6d,Meromax 1000,meromax 1000
BRAND_67d299b436eedcd53968,Klinbac,klinbac
BRAND_ec75adf6b5e957920fc8,Splendamet,splendamet
BRAND_ca859139ae7da13be08e,Livamin,livamin
BRAND_7d7a9325f893f06a1da7,Ecodax,ecodax
BRAND_f367623fcf8a67a4d5ab,Cholesol,cholesol
BRAND_b796c2634f391e07969b,Ainofil,ainofil
BRAND_e6dc2ba3e17e0c6bc3f9,Carvex,carvex
BRAND_f68e487f2a5792e043dd,Easevag,easevag
BRAND_e9d81d94abeb9c6e6cec,Probloc,probloc
BRAND_ad2bdb3272894a544bcd,BAROLE,barole
BRAND_78ec2e6ae8466ad6691f,Maxivent,maxivent
BRAND_2ebba2b55c6adb0a05d3,Faye,faye
BRAND_90b5a2e6290c8c398b69,Dobutamine Hydrochloride,dobutamine hydrochloride
BRAND_b2c0eec497e7bff5027e,Isonid,isonid
BRAND_32a2f3f5a0351cadbaaa,Almopin,almopin
BRAND_7da8806537b7c7c76280,Lustatin-5,lustatin-5
BRAND_9d9c6a05f963c7f2283b,Lustatin 10,lustatin 10
BRAND_bc8ee3dacdaaf682cfd9,Lustatin-20,lustatin-20
BRAND_8ca5aba8c934abd6bdee,Mylan,mylan
BRAND_66a3e979a6c069755f95,Oxalotin 50,oxalotin 50
BRAND_087e5c117172ff030ee2,Neurocil,neurocil
BRAND_c10cd42a7123a10380e6,Geopride,geopride
BRAND_bb00615197674693b66d,Doxil,doxil
BRAND_c47ea56d94738ea1ba97,Gastrim,gastrim
BRAND_4785cbf276bc0e482e99,Nexavell,nexavell
BRAND_2c7941d31120ec34722e,Lustatin-40,lustatin-40
BRAND_485f1e51aadc24a082bf,Locaine,locaine
BRAND_2941d3ce9869fae5bc67,AMLOSAR,amlosar
BRAND_bc6f78ea4966069286c9,Amlodibloc,amlodibloc
BRAND_0a33b378d80b96c91db1,Atravell,atravell
BRAND_ae0e40c0b5983c6973ac,Onabet,onabet
BRAND_6e0dd41f3df0dd584384,Ascortin,ascortin
BRAND_9cbed132b0e2e37b1cbc,Tramklor,tramklor
BRAND_771a726cc4fcb6065d0b,Glydem,glydem
BRAND_01645e30ab7e0628313e,Hemanex,hemanex
BRAND_925eaf98d78bd38712d0,IRBEZIL,irbezil
BRAND_e5d975d10f786fee8927,Naldec,naldec
BRAND_c735b09b0bc0b4526bdd,Ceelin Plus Chewables,ceelin plus chewables
BRAND_604e0eadd89e1940ce0d,Artheogrel,artheogrel
BRAND_54c9b3decf9367c85cab,Edurant,edurant
BRAND_05403d55034194e1cf50,Euformin,euformin
BRAND_18c638c3c5752e8f45b0,Cutasept F,cutasept f
BRAND_a507aac23ec17a1634ba,VASEREL,vaserel
BRAND_d2745342728cf10b040d,Prime Kit Duo,prime kit duo
BRAND_b8285a1829dbe0afbc2f,Nysotab,nysotab
BRAND_d44565e344a06268ddf3,Ketozol,ketozol
BRAND_6c2c262d5051c3670189,Larfen,larfen
BRAND_d147b031e31b0c91731b,Clauden,clauden
BRAND_d46add5290ade61a5206,Levocer,levocer
BRAND_b90372ea3eb1377bd74e,Gaviscon Double Action,gaviscon double action
BRAND_f0d0e08c2224d12483b2,Patadin,patadin
BRAND_73f1fc20404444d675ae,Regain,regain
BRAND_4edffa26eaf95eb1b9c4,Stivarga,stivarga
BRAND_c39b2cd569fe7081b836,Ursogen,ursogen
BRAND_c5efc08b7ff0e9ff9c8c,Optavir,optavir
BRAND_70acf026da7ca6c14389,Myelax,myelax
BRAND_5505700d545a26772056,Orslim,orslim
BRAND_bc95de7702b83cb1ce45,Jakavi,jakavi
BRAND_fbaad57b0e7cb3422c62,Servonex,servonex
BRAND_acc63702cec07dc44936,OMEGUT,omegut
BRAND_a69e9396056bed67f4f6,Vimonzil,vimonzil
BRAND_abc6262f492bdcfc105c,ORBITEX T,orbitex t
BRAND_d7071391e7bc7964fc80,Advagraf,advagraf
BRAND_699be4ea41b36893b64f,Epiven,epiven
BRAND_463db1b82d3f57d57f18,Anifer,anifer
BRAND_6b1aebcb2e5a5f64ccfe,Occib,occib
BRAND_29d14fbeb4e80c2bb858,Coxcel,coxcel
BRAND_b7fb574a5fb80f6eb6c3,Berocca Performance,berocca performance
BRAND_9524f156f14afbd4642c,Combikane,combikane
BRAND_2f95f690f8d038e1221f,Nimopin,nimopin
BRAND_c393f1595a5ff1c97982,Tazidyn,tazidyn
BRAND_7cfe85ab3a43c9ac07dd,Abisin,abisin
BRAND_8028d0158b1126ee1a5f,Vagclr-3,vagclr-3
BRAND_8b5510eb33a428ce73cd,Acetra,acetra
BRAND_9fe89341d631fb93da60,Doxofix,doxofix
BRAND_7c42dd9b3c80661c1ed1,BUCLISYR,buclisyr
BRAND_0cec0f62319228ab0a34,Vexer 75,vexer 75
BRAND_f0550df943b54d9fbfed,Imatig,imatig
BRAND_e151a366ceda09c63bf4,Ofloxen,ofloxen
BRAND_598068e90d5778ce5b8e,Axefime,axefime
BRAND_a876b162948b2b8df01c,Neuracet,neuracet
BRAND_689d1b5fe763949c999a,Vomidon,vomidon
BRAND_cf45b15e2e38ac12e674,Durazol,durazol
BRAND_3c07cecbe48b7d2d7601,Ultiva,ultiva
BRAND_c9fa6979df4aea18e6db,Terrakast,terrakast
BRAND_aa7cac77e71743016767,Captoprix,captoprix
BRAND_e93b94874bf8986c3452,Bilaxten,bilaxten
BRAND_5c9dad29ae8bed1ba7e3,UROXINE,uroxine
BRAND_22a600278fb060b254da,Coufarin,coufarin
BRAND_ed0c5e9b995be4d3ffe5,Adesan,adesan
BRAND_8c420634d5c595806513,ARTINIBSA,artinibsa
BRAND_dbda2a80c42e62840dbb,Uritos,uritos
BRAND_d246fccda47cadfbceb2,Enduprin,enduprin
BRAND_0d3b4550186d1a356105,Zoledra,zoledra
BRAND_4578aafb81e94732f025,Bactreat,bactreat
BRAND_729c5ec9700b7e2a030f,Nykob,nykob
BRAND_3dd3c4a28b4ecc29b1d8,Levoride,levoride
BRAND_6808f2c4beb74e6561da,Mosvit Elite,mosvit elite
BRAND_46e25be7bf562ed10719,Comolav,comolav
BRAND_f6d3a1e9a6527f088a4c,Vamzar Plus,vamzar plus
BRAND_211e4fde94cec3d42722,Clinmyn,clinmyn
BRAND_7dc6b92acc8731a4b357,Ometor,ometor
BRAND_b4757d145c8ed1caaa96,Vexel-30,vexel-30
BRAND_3bc2fded3beef99dd1b8,Vexel-100,vexel-100
BRAND_aa4294d1a4e39107fd01,Ondavell,ondavell
BRAND_c9c5f38dcc39c626e026,Centrum Silver Advance,centrum silver advance
BRAND_6cb6d89c6b73fb964e17,Centrum Advance,centrum advance
BRAND_14d4988f243de807b114,Glycomet,glycomet
BRAND_9520451618ec9f0057e9,Glycomet Plus,glycomet plus
BRAND_cf459f5f2f982c1d2bb9,Opra-40,opra-40
BRAND_c6322f35766d4382c77d,Ultravist,ultravist
BRAND_7f9d6b6151386723801a,Alprazitel,alprazitel
BRAND_6e3c961c56bd5f798f38,Trabutol,trabutol
