formulation_id,ingredient_id,ingredient_position,ingredient_name_as_published,split_method,review_status
FORM_6cd9dedd7c729e39f6c3,ING_b235fe32490cda94f379,2,Lysine,explicit_plus,rule_extracted
FORM_6cd9dedd7c729e39f6c3,ING_f42bb3d10cba9a662e4d,3,Zinc Wih Chlorella Extract (Orange flavor),explicit_plus,rule_extracted
FORM_16b3ed458b090a161fda,ING_16b3ed458b090a161fda,1,Lamivudine,single,rule_extracted
FORM_a134b68653036f7cc6c5,ING_a134b68653036f7cc6c5,1,Trimetazdine Hydrochloride,single,rule_extracted
FORM_c2bed5c54a2f04a23d4d,ING_c2bed5c54a2f04a23d4d,1,Trimetazidine Hydrchloride,single,rule_extracted
FORM_d2b63a2379924e1e518a,ING_bf717c7a4de0738e7957,1,Cetirizine Hydrochloride,explicit_plus,rule_extracted
FORM_d2b63a2379924e1e518a,ING_b267f8aba0f437b327f8,2,Phenylephrine Hydrochloride,explicit_plus,rule_extracted
FORM_746824a6ea122479416c,ING_746824a6ea122479416c,1,Carmellose Sodium,single,rule_extracted
FORM_f068e5081c8eea6bc27d,ING_cf676b9749afd1e542e2,1,Ascorbic Acid,explicit_plus,rule_extracted
FORM_f068e5081c8eea6bc27d,ING_d3bb053687c7c4ed55e5,2,Chlecalciferol (Vitamin D3),explicit_plus,rule_extracted
FORM_f068e5081c8eea6bc27d,ING_f78ea752822b648940d5,3,ZInc,explicit_plus,rule_extracted
FORM_e08ab3bf3bf6318a01b0,ING_8dbe29677dff54fc1f07,1,Thiamine Mononitrate (Vitamin B1),explicit_plus,rule_extracted
FORM_e08ab3bf3bf6318a01b0,ING_c09b893d438d7c1f8aab,2,Pyrodoxine (VItamin B6),explicit_plus,rule_extracted
FORM_e08ab3bf3bf6318a01b0,ING_bb8ff8bf0e532db14fe2,3,Cyanocobalamin (Vitamin B12),explicit_plus,rule_extracted
FORM_8038b6ae9a012a3d587b,ING_b127aaf5134932fcc86c,1,Guaifenesin,explicit_plus,rule_extracted
FORM_8038b6ae9a012a3d587b,ING_44aea084a9b703a50cdd,2,Phenylpropanolamine HCI,explicit_plus,rule_extracted
FORM_8038b6ae9a012a3d587b,ING_22625ccbb1df29bd4e5f,3,Chlorphennamine Maleate,explicit_plus,rule_extracted
FORM_26a9b1ef02bc59c2e57f,ING_26a9b1ef02bc59c2e57f,1,Folic Acid (Vitamin B9),single,rule_extracted
FORM_3e731d9450f06d719a09,ING_b61041f9f0d9213a4c6a,1,Ascorbic Acid (As Sodium Ascorbate),explicit_plus,rule_extracted
FORM_3e731d9450f06d719a09,ING_dfa667c6e34df48ff7eb,2,Zinc (As Zinc Sulfate),explicit_plus,rule_extracted
FORM_55f9129aa04156652463,ING_8422fd717ccca8d76a04,1,Multivitamins,explicit_plus,rule_extracted
FORM_55f9129aa04156652463,ING_23c596e3f4f5f83fbb6f,2,Dexpanthenol,explicit_plus,rule_extracted
FORM_eb7e66fe55bceaa05738,ING_d796a9e808951f8005b3,1,Clindamycin (as phosphate),explicit_plus,rule_extracted
FORM_eb7e66fe55bceaa05738,ING_80958304b67ddd7d906e,2,Adapalene,explicit_plus,rule_extracted
FORM_10ea2df4caa13a70bf38,ING_b267f8aba0f437b327f8,1,Phenylephrine Hydrochloride,explicit_plus,rule_extracted
FORM_10ea2df4caa13a70bf38,ING_0209e6dc63c379153f3a,2,Chlorpheniramine Maleate,explicit_plus,rule_extracted
FORM_10ea2df4caa13a70bf38,ING_54238e9415df5dffbf4b,3,Paracetamol,explicit_plus,rule_extracted
FORM_35269b52ee95acd090dc,ING_35269b52ee95acd090dc,1,Iron [as Ferric hydroxide sucrose complex],single,rule_extracted
FORM_4c44ae13283efb225547,ING_f53035420640904ad644,1,Clotrimazole,explicit_plus,rule_extracted
FORM_4c44ae13283efb225547,ING_cae2996f42469349e888,2,Beclomethasone Dipropionate,explicit_plus,rule_extracted
FORM_ec77e6e07935686e0690,ING_ec77e6e07935686e0690,1,Loperamide,single,rule_extracted
FORM_41fe2734f36a647be63a,ING_41fe2734f36a647be63a,1,Iron Plus Folic Acid (Vitamin B9),single,rule_extracted
FORM_d400ed2ebba24c0e9c03,ING_04e9c0db87e7eebbf812,1,Iron,explicit_plus,rule_extracted
FORM_d400ed2ebba24c0e9c03,ING_26a9b1ef02bc59c2e57f,2,Folic Acid (Vitamin B9),explicit_plus,rule_extracted
FORM_cfb5a3ccd5dea202bc43,ING_cf676b9749afd1e542e2,1,Ascorbic Acid,explicit_plus,rule_extracted
FORM_cfb5a3ccd5dea202bc43,ING_f78ea752822b648940d5,2,Zinc,explicit_plus,rule_extracted
FORM_cfb5a3ccd5dea202bc43,ING_c206d51e7c883b8b3a83,3,Cholecalciferol (Vit. D3),explicit_plus,rule_extracted
FORM_f30acb9a5e5caad3b01a,ING_b4e9406c68a562dc41fe,1,Chlorhexidine Gluconate,explicit_plus,rule_extracted
FORM_f30acb9a5e5caad3b01a,ING_33ae879dbac1d4ddbd15,2,Cetrimide,explicit_plus,rule_extracted
FORM_9c488e6210c823fdb599,ING_9c488e6210c823fdb599,1,Ambroxol,single,rule_extracted
FORM_d520d7a4223570486b26,ING_f4d0255acbc1c0e2b07c,1,Calcium Carbonate,explicit_slash,needs_review
FORM_d520d7a4223570486b26,ING_e199cf81672e8281c0d9,2,Cholecalciferol (Vitamin D3),explicit_slash,needs_review
FORM_46e1072d9e05c116caa8,ING_cf676b9749afd1e542e2,1,Ascorbic Acid,explicit_plus,rule_extracted
FORM_46e1072d9e05c116caa8,ING_590ed6756a755a595a44,2,Cholecalciferol,explicit_plus,rule_extracted
FORM_46e1072d9e05c116caa8,ING_f78ea752822b648940d5,3,Zinc,explicit_plus,rule_extracted
FORM_d680f6997842b3ea2d50,ING_c07136a795dd93206101,1,Calcium,explicit_plus,rule_extracted
FORM_d680f6997842b3ea2d50,ING_e199cf81672e8281c0d9,2,Cholecalciferol (Vitamin D3),explicit_plus,rule_extracted
FORM_f3d1a43209a616ec428b,ING_f3d1a43209a616ec428b,1,Dexamethasone Phosphate(As Sodium),single,rule_extracted
FORM_bdcaebdb9902878c8c6e,ING_f81c4215ce4e066fd2c1,1,Sodium Alginate,explicit_plus,rule_extracted
FORM_bdcaebdb9902878c8c6e,ING_b1fc6cd312e0515e6345,2,Aluminum Hydroxide,explicit_plus,rule_extracted
FORM_bdcaebdb9902878c8c6e,ING_f4d0255acbc1c0e2b07c,3,Calcium Carbonate,explicit_plus,rule_extracted
FORM_d7847e014d68aea8602e,ING_f81c4215ce4e066fd2c1,1,Sodium Alginate,explicit_plus,rule_extracted
FORM_d7847e014d68aea8602e,ING_b1fc6cd312e0515e6345,2,Aluminum Hydroxide,explicit_plus,rule_extracted
FORM_d7847e014d68aea8602e,ING_f4d0255acbc1c0e2b07c,3,Calcium Carbonate,explicit_plus,rule_extracted
FORM_d7847e014d68aea8602e,ING_3ade9cf9bd6cce2b470f,4,Simethicone,explicit_plus,rule_extracted
FORM_8f3f4e02c1fd6b01f912,ING_ab12cbcfcbe5f8f811be,1,Neomycin Sulfate,explicit_plus,rule_extracted
FORM_8f3f4e02c1fd6b01f912,ING_e650caf4dde27a487fcc,2,Triamcinolone Acetonide,explicit_plus,rule_extracted
FORM_8f3f4e02c1fd6b01f912,ING_d16b57a410c21401cce5,3,Gramicidin Nystatin,explicit_plus,rule_extracted
FORM_52e5e51b3bc613420af1,ING_52e5e51b3bc613420af1,1,Sultamicillin (As Tosilate),single,rule_extracted
FORM_68530cb593d9dbeb78e3,ING_e5deaf408b2ac134e0ca,1,KIT CONTAINS: (1) RIFAMPICIN 200 MG,explicit_slash,needs_review
FORM_68530cb593d9dbeb78e3,ING_95cc69060c51f8f9ff57,2,5 ML SUSPENSION (PICINAF) (2) ISONIAZID,explicit_slash,needs_review
FORM_68530cb593d9dbeb78e3,ING_8b26843bf2764d9148fa,3,PYRIDOXINE HCI 200 MG,explicit_slash,needs_review
FORM_68530cb593d9dbeb78e3,ING_109aa56bf942fa2e4ec1,4,20 MG PER 5 ML SYRUP (ISOWEST) (3) PYRAZINAMIDE 250MG,explicit_slash,needs_review
FORM_68530cb593d9dbeb78e3,ING_3b417fbe02c7210c17bb,5,5 ML SUSPENSION (ZYNAPHAR),explicit_slash,needs_review
FORM_000de4e59432eda4733e,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_plus,rule_extracted
FORM_000de4e59432eda4733e,ING_9a7cb54368e210e4744b,2,Thiamine Mononitrate (Vitamin B),explicit_plus,rule_extracted
FORM_000de4e59432eda4733e,ING_065c28af791145df5d31,3,Pyridoxine HCl (Vitamin B),explicit_plus,rule_extracted
FORM_000de4e59432eda4733e,ING_bb8ff8bf0e532db14fe2,4,Cyanocobalamin (Vitamin B12),explicit_plus,rule_extracted
FORM_dbf1c8c2119501e017e0,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_plus,rule_extracted
FORM_dbf1c8c2119501e017e0,ING_8dbe29677dff54fc1f07,2,Thiamine Mononitrate (Vitamin B1),explicit_plus,rule_extracted
FORM_dbf1c8c2119501e017e0,ING_426f52ce46b4fbf75a31,3,Pyridoxine HCI (Vitamin B6),explicit_plus,rule_extracted
FORM_dbf1c8c2119501e017e0,ING_bb8ff8bf0e532db14fe2,4,Cyanocobalamin (Vitamin B12),explicit_plus,rule_extracted
FORM_a7c48aa333dd67a1e00f,ING_83cb3e8303b40995e06c,1,Sitagliptin (as phosphate),explicit_plus,rule_extracted
FORM_a7c48aa333dd67a1e00f,ING_196c7def5847da983300,2,Metformin Hydrochloride,explicit_plus,rule_extracted
FORM_4da567e65b33ad35733b,ING_8422fd717ccca8d76a04,1,Multivitamins,explicit_plus,rule_extracted
FORM_4da567e65b33ad35733b,ING_62489d9612510ebda5b5,2,Minerals,explicit_plus,rule_extracted
FORM_4da567e65b33ad35733b,ING_59735f2fe19f53415a0f,3,Lysine Hydrochloride,explicit_plus,rule_extracted
FORM_4da567e65b33ad35733b,ING_00df40a46250db51e431,4,Buclizine Hydrochloride,explicit_plus,rule_extracted
FORM_c3c4d43a921b3accec29,ING_c3c4d43a921b3accec29,1,Cassia angustifolia Vahl (Senna Pods and Leaves),single,rule_extracted
FORM_19990c7fce589708c6ef,ING_19990c7fce589708c6ef,1,Thiamine Mononitrate Hydrochloride (Vitamin B12),single,rule_extracted
FORM_f0c211935d2b2bac55f4,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_plus,rule_extracted
FORM_f0c211935d2b2bac55f4,ING_b1bbb1df61f3229cea97,2,Thiamine Hydrochloride (Vitamin B1),explicit_plus,rule_extracted
FORM_f0c211935d2b2bac55f4,ING_55532b11fcea1b22db0b,3,Pyridoxine Hydrochloride Cyanocobalamin (Vitamin B12),explicit_plus,rule_extracted
FORM_276e2b7e7852d52d54c6,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_plus,rule_extracted
FORM_276e2b7e7852d52d54c6,ING_b1bbb1df61f3229cea97,2,Thiamine Hydrochloride (Vitamin B1),explicit_plus,rule_extracted
FORM_276e2b7e7852d52d54c6,ING_57c363d8c1128168c0b3,3,Pyridoxine Hydrochloride (Vitamin B6),explicit_plus,rule_extracted
FORM_276e2b7e7852d52d54c6,ING_bb8ff8bf0e532db14fe2,4,Cyanocobalamin (Vitamin B12),explicit_plus,rule_extracted
FORM_14f7d28ea1a6890bc608,ING_a0e543844f97eae391e2,1,Thiamine Hydrochloride (Vitamin B),explicit_plus,rule_extracted
FORM_14f7d28ea1a6890bc608,ING_d988c90036e7f4952af3,2,Pyridoxine Hydrochloride (Vitamin B.),explicit_plus,rule_extracted
FORM_14f7d28ea1a6890bc608,ING_bb8ff8bf0e532db14fe2,3,Cyanocobalamin (Vitamin B12),explicit_plus,rule_extracted
FORM_9864ab07b910a7ca2d33,ING_9864ab07b910a7ca2d33,1,Mebendazole Usp,single,rule_extracted
FORM_6cb0b25370476c2b7c3e,ING_6cb0b25370476c2b7c3e,1,Olapatadine (as Hydrochloride),single,rule_extracted
FORM_00a37113ae1042ee4062,ING_cf676b9749afd1e542e2,1,Ascorbic Acid,explicit_plus,rule_extracted
FORM_00a37113ae1042ee4062,ING_f78ea752822b648940d5,2,Zinc,explicit_plus,rule_extracted
FORM_004c7fda6f11a2c7d2ad,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_plus,rule_extracted
FORM_004c7fda6f11a2c7d2ad,ING_8e4a83146f7f0cb2333b,2,Phenylephrine Hcl,explicit_plus,rule_extracted
FORM_004c7fda6f11a2c7d2ad,ING_a6e0d5762ca8302823df,3,Chlorphenamine Maleate,explicit_plus,rule_extracted
FORM_9d1538f975feb8068b47,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_plus,rule_extracted
FORM_9d1538f975feb8068b47,ING_8dbe29677dff54fc1f07,2,Thiamine Mononitrate (Vitamin B1),explicit_plus,rule_extracted
FORM_9d1538f975feb8068b47,ING_065c28af791145df5d31,3,Pyridoxine HCl (Vitamin B),explicit_plus,rule_extracted
FORM_9d1538f975feb8068b47,ING_71d0dc0d976c945e8eec,4,Cyanocobalamin (Vitamin B12,explicit_plus,rule_extracted
FORM_2edf8975a8e897e2ab89,ING_b1fc6cd312e0515e6345,1,Aluminum Hydroxide,explicit_plus,rule_extracted
FORM_2edf8975a8e897e2ab89,ING_447799e0d7af9d054b89,2,Magnesium Trisilicate,explicit_plus,rule_extracted
FORM_2edf8975a8e897e2ab89,ING_3ade9cf9bd6cce2b470f,3,Simethicone,explicit_plus,rule_extracted
FORM_e17e435fad24587ef0ab,ING_e17e435fad24587ef0ab,1,dl-Alpha Tocopherol Acetate (Vitamin E),single,rule_extracted
FORM_56656009ba5d3cf2fb10,ING_8422fd717ccca8d76a04,1,Multivitamins,explicit_plus,rule_extracted
FORM_56656009ba5d3cf2fb10,ING_62489d9612510ebda5b5,2,Minerals,explicit_plus,rule_extracted
FORM_56656009ba5d3cf2fb10,ING_1d3f962300cb361a0cf0,3,Panax quinquefolium L. (American Ginseng) Ro,explicit_plus,rule_extracted
FORM_24d1a6a28e21b48f6856,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_plus,rule_extracted
FORM_24d1a6a28e21b48f6856,ING_c4fe679c2a4480a79de4,2,Hyoscine N-Butylromide,explicit_plus,rule_extracted
FORM_2504d7c76a1547ebd927,ING_2504d7c76a1547ebd927,1,L-Asparaginase,single,rule_extracted
FORM_b1d5148312b85bcc18df,ING_4665bafd69c4b5c79feb,1,Cefoperazone ( as sodium ),explicit_plus,rule_extracted
FORM_b1d5148312b85bcc18df,ING_9ac08a37b2564e13b8fa,2,Sulbactam ( as sodium ),explicit_plus,rule_extracted
FORM_1c3fd5fcad19514ba4f3,ING_8a7460866b323ee58839,1,Iron (as Ferrous fumarate),explicit_plus,rule_extracted
FORM_1c3fd5fcad19514ba4f3,ING_fa52e2e14e8b49b14f0f,2,Vitamin B-Complex,explicit_plus,rule_extracted
FORM_9a71323a245979799616,ING_a2e715698c18e25071a6,1,Heparin Sodium,explicit_plus,rule_extracted
FORM_9a71323a245979799616,ING_7460e35c25eb6b887194,2,Allium cepa L. (Onion) Bulb Allantoin,explicit_plus,rule_extracted
FORM_0650de3c24bdd4911bbd,ING_0650de3c24bdd4911bbd,1,Rasagiline,single,rule_extracted
FORM_adefd6c953b51a9ebf20,ING_0e46ac9fdfdb70176230,1,Silybin/Phospholipids,explicit_plus,rule_extracted
FORM_adefd6c953b51a9ebf20,ING_8422fd717ccca8d76a04,2,Multivitamins,explicit_plus,rule_extracted
FORM_adefd6c953b51a9ebf20,ING_f78ea752822b648940d5,3,Zinc,explicit_plus,rule_extracted
FORM_5db32e5e79ae096ef6db,ING_5db32e5e79ae096ef6db,1,Cassia angustifolia Vahl (Senna Fruits and Leaves),single,rule_extracted
FORM_ac3e1b8b6b3b64c99508,ING_c07136a795dd93206101,1,Calcium,explicit_plus,rule_extracted
FORM_ac3e1b8b6b3b64c99508,ING_bba8df7e9eb659846e50,2,Calcitriol,explicit_plus,rule_extracted
FORM_ac3e1b8b6b3b64c99508,ING_f78ea752822b648940d5,3,Zinc,explicit_plus,rule_extracted
FORM_8f2e07c4bd48295ea131,ING_8f2e07c4bd48295ea131,1,Carboprost (as trometamol),single,rule_extracted
FORM_9f65e1f2679cc9bfc228,ING_9f65e1f2679cc9bfc228,1,Morphine Hydrochloride,single,rule_extracted
FORM_46f5c6eab70f30cbecab,ING_46f5c6eab70f30cbecab,1,Iron (III) Hydroxide Polymaltose Complex,single,rule_extracted
FORM_fde89515bbd2ef27c270,ING_cc18af5c9dacf9760d4e,1,Colecalciferol (Vitamin D3),explicit_plus,rule_extracted
FORM_fde89515bbd2ef27c270,ING_c07136a795dd93206101,2,Calcium,explicit_plus,rule_extracted
FORM_4a2f32c2054a5b3b5071,ING_9a7cb54368e210e4744b,1,Thiamine Mononitrate (Vitamin B),explicit_plus,rule_extracted
FORM_4a2f32c2054a5b3b5071,ING_57c363d8c1128168c0b3,2,Pyridoxine Hydrochloride (Vitamin B6),explicit_plus,rule_extracted
FORM_4a2f32c2054a5b3b5071,ING_bb8ff8bf0e532db14fe2,3,Cyanocobalamin (Vitamin B12),explicit_plus,rule_extracted
FORM_062353d462de591488a1,ING_062353d462de591488a1,1,Pamidronate (as disodium),single,rule_extracted
FORM_9d26f65021b4347c2f91,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_plus,rule_extracted
FORM_9d26f65021b4347c2f91,ING_c408fdb5bab8ebed341f,2,Phenylpropanolamine HC1 Chlorphenamine maleate,explicit_plus,rule_extracted
FORM_aa1c5ad44925dc5562cd,ING_fa52e2e14e8b49b14f0f,1,VItamin B-Complex,explicit_plus,rule_extracted
FORM_aa1c5ad44925dc5562cd,ING_04e9c0db87e7eebbf812,2,Iron,explicit_plus,rule_extracted
FORM_aa1c5ad44925dc5562cd,ING_b235fe32490cda94f379,3,Lysine,explicit_plus,rule_extracted
FORM_aa1c5ad44925dc5562cd,ING_1c70ee92499d9b449078,4,Buclizine HCl,explicit_plus,rule_extracted
FORM_03f24142836abeeb8bae,ING_fa52e2e14e8b49b14f0f,1,Vitamin B-Complex,explicit_plus,rule_extracted
FORM_03f24142836abeeb8bae,ING_04e9c0db87e7eebbf812,2,Iron,explicit_plus,rule_extracted
FORM_03f24142836abeeb8bae,ING_b235fe32490cda94f379,3,Lysine,explicit_plus,rule_extracted
FORM_03f24142836abeeb8bae,ING_1c70ee92499d9b449078,4,Buclizine HCl,explicit_plus,rule_extracted
FORM_f1b7e86209d9e529f372,ING_f1b7e86209d9e529f372,1,Ranitidine,single,rule_extracted
FORM_ab59e89b78209ca2c10b,ING_ab59e89b78209ca2c10b,1,Retinol (as Palmitate) (Vitamin A),single,rule_extracted
FORM_c9f8d0accc16388fd771,ING_36286c246e27ad1efba1,1,Loratadine,explicit_plus,rule_extracted
FORM_c9f8d0accc16388fd771,ING_b267f8aba0f437b327f8,2,Phenylephrine Hydrochloride,explicit_plus,rule_extracted
FORM_f35de4e85dda9f1474e3,ING_b3130d2d2d80a48a851b,1,Piperacillin,explicit_plus,rule_extracted
FORM_f35de4e85dda9f1474e3,ING_030eb8369f7b1118bbb8,2,Tazobactam,explicit_plus,rule_extracted
FORM_29fa0dc62d2e042e75dc,ING_8422fd717ccca8d76a04,1,Multivitamins,explicit_plus,rule_extracted
FORM_29fa0dc62d2e042e75dc,ING_2b18ad55b77486bac1c1,2,Silymarin,explicit_plus,rule_extracted
FORM_87e7c5c795317869e0db,ING_a7f187a6f4f060d524a6,1,Ibuprofen,explicit_plus,rule_extracted
FORM_87e7c5c795317869e0db,ING_b267f8aba0f437b327f8,2,Phenylephrine Hydrochloride,explicit_plus,rule_extracted
FORM_b8e05d72fb95625f13b7,ING_308e8fbb05e3035ce26d,1,Piperacillin (as sodium),explicit_plus,rule_extracted
FORM_b8e05d72fb95625f13b7,ING_fd497a5d69394e9d33c5,2,Tazolactam (as sodium),explicit_plus,rule_extracted
FORM_51671e3f50b052c9f5aa,ING_51671e3f50b052c9f5aa,1,Piperacillin (As Sodium) And Tazobactam (As Sodium),single,rule_extracted
FORM_e5d6f2e76b59e384fad0,ING_e5d6f2e76b59e384fad0,1,Bacitracin Zinc,single,rule_extracted
FORM_c6f94fb1ee7aff69d8c4,ING_f4d0255acbc1c0e2b07c,1,Calcium Carbonate,explicit_plus,rule_extracted
FORM_c6f94fb1ee7aff69d8c4,ING_e199cf81672e8281c0d9,2,Cholecalciferol (Vitamin D3),explicit_plus,rule_extracted
FORM_eec2bbbbe3daa9f8ea8a,ING_eec2bbbbe3daa9f8ea8a,1,Ketoanalogues Essential Amino Acids.,single,rule_extracted
FORM_07ffa1d5c6fa5e43ce6f,ING_8422fd717ccca8d76a04,1,Multivitamins,explicit_plus,rule_extracted
FORM_07ffa1d5c6fa5e43ce6f,ING_04e9c0db87e7eebbf812,2,Iron,explicit_plus,rule_extracted
FORM_07ffa1d5c6fa5e43ce6f,ING_8619a794e4095ba8a979,3,Buclizine,explicit_plus,rule_extracted
FORM_18416572ded1f7f513d3,ING_68ebe47ac377ed397c4b,1,Thiamine (Vitamin B1),explicit_plus,rule_extracted
FORM_18416572ded1f7f513d3,ING_fe13d87ec48df35d0044,2,Pyridoxine (Vitamin B6),explicit_plus,rule_extracted
FORM_18416572ded1f7f513d3,ING_bb8ff8bf0e532db14fe2,3,Cyanocobalamin (Vitamin B12),explicit_plus,rule_extracted
FORM_71cead1b7ded40e4e752,ING_a7f187a6f4f060d524a6,1,Ibuprofen,explicit_plus,rule_extracted
FORM_71cead1b7ded40e4e752,ING_dc1f67529edc11a6ecad,2,Phenylephrine HC1,explicit_plus,rule_extracted
FORM_df77d39e3276dd2e5ddc,ING_df77d39e3276dd2e5ddc,1,Lactulose Solution,single,rule_extracted
FORM_136a4f8a3ccf2c2335f9,ING_a87c0dc3e1c799480d6c,1,Dextromethorphan Hydrobromide,explicit_plus,rule_extracted
FORM_136a4f8a3ccf2c2335f9,ING_b267f8aba0f437b327f8,2,Phenylephrine Hydrochloride,explicit_plus,rule_extracted
FORM_2f21ddffbb396f766632,ING_8422fd717ccca8d76a04,1,Multivitamins,explicit_plus,rule_extracted
FORM_2f21ddffbb396f766632,ING_f78ea752822b648940d5,2,Zinc,explicit_plus,rule_extracted
FORM_2f21ddffbb396f766632,ING_e684a3e94efd46f9c5fa,3,Selenium,explicit_plus,rule_extracted
FORM_d468118442d4a1a51f53,ING_8dbe29677dff54fc1f07,1,Thiamine Mononitrate (Vitamin B1),explicit_plus,rule_extracted
FORM_d468118442d4a1a51f53,ING_426f52ce46b4fbf75a31,2,Pyridoxine HCI (Vitamin B6),explicit_plus,rule_extracted
FORM_d468118442d4a1a51f53,ING_bb8ff8bf0e532db14fe2,3,Cyanocobalamin (Vitamin B12),explicit_plus,rule_extracted
FORM_46cebc79504ba7650105,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_plus,rule_extracted
FORM_46cebc79504ba7650105,ING_a87c0dc3e1c799480d6c,2,Dextromethorphan Hydrobromide,explicit_plus,rule_extracted
FORM_46cebc79504ba7650105,ING_b267f8aba0f437b327f8,3,Phenylephrine Hydrochloride,explicit_plus,rule_extracted
FORM_02e5f764f28249fdc54d,ING_8162f62986856d37bc30,1,Choline Salicylate,explicit_plus,rule_extracted
FORM_02e5f764f28249fdc54d,ING_cfbe552da46f9b20dee5,2,Benzalkonium Chloride,explicit_plus,rule_extracted
FORM_ab09fcd7d4fab5b98393,ING_eee8258655b5c3e55aae,1,Cefotaxime Sodium,explicit_plus,rule_extracted
FORM_ab09fcd7d4fab5b98393,ING_de94b339f64726716955,2,Sulbactam Sodium,explicit_plus,rule_extracted
FORM_fd33a6a3921fa48468dd,ING_6cd509c88b776d2fbbe3,1,Ceftriaxone (as sodium),explicit_plus,rule_extracted
FORM_fd33a6a3921fa48468dd,ING_431be3261f5ecebce2c8,2,Sulbactam (as sodium,explicit_plus,rule_extracted
FORM_2cecdf52856bc605f199,ING_2cecdf52856bc605f199,1,Clopidogrel (As bisuIfate),single,rule_extracted
FORM_80130ff5444706d7fe1c,ING_80130ff5444706d7fe1c,1,Cefepime(As Hydrochloride),single,rule_extracted
FORM_cb80fb149e940f2eda2f,ING_cc8167efd07fd27bc45c,1,Cefepime (as hydrochloride),explicit_plus,rule_extracted
FORM_cb80fb149e940f2eda2f,ING_302a3c845f08e70a23df,2,Sulbactam (as sodium),explicit_plus,rule_extracted
FORM_89b39ed32c6463b9a1f7,ING_89b39ed32c6463b9a1f7,1,Zolendronic Acid (Monohydrate),single,rule_extracted
FORM_fa246d7b23a37599ab45,ING_fa52e2e14e8b49b14f0f,1,Vitamin B-Complex,explicit_plus,rule_extracted
FORM_fa246d7b23a37599ab45,ING_04e9c0db87e7eebbf812,2,Iron,explicit_plus,rule_extracted
FORM_fa246d7b23a37599ab45,ING_00df40a46250db51e431,3,Buclizine hydrochloride,explicit_plus,rule_extracted
FORM_e835adcc5164c541f921,ING_217d713b8e95845fdae2,1,Imipenem (as monohydrate),explicit_plus,rule_extracted
FORM_e835adcc5164c541f921,ING_a248260ec85cc9642ccf,2,Cilastatin (as sodium),explicit_plus,rule_extracted
FORM_0beb5facd7fd2c96c614,ING_0beb5facd7fd2c96c614,1,Tioconazole,single,rule_extracted
FORM_fff4fc75851922ef2a30,ING_fff4fc75851922ef2a30,1,Etomidate,single,rule_extracted
FORM_635ada1de1cee7cfb296,ING_635ada1de1cee7cfb296,1,Norepinephrine as Bitartrate,single,rule_extracted
FORM_9f7863023ff23acfa7ed,ING_9183c3a577a4bb524f9a,1,Rifampicin,explicit_plus,rule_extracted
FORM_9f7863023ff23acfa7ed,ING_0302fe55cfd6d4c5b7c6,2,Isoniazid,explicit_plus,rule_extracted
FORM_9f7863023ff23acfa7ed,ING_d416cd34aeba5da5afbd,3,Pyrazinamide,explicit_plus,rule_extracted
FORM_9f7863023ff23acfa7ed,ING_f54a8c605fdec8d1e93f,4,Ethambutol Hydrochloride,explicit_plus,rule_extracted
FORM_42190283e752cba3d86f,ING_f53035420640904ad644,1,Clotrimazole,explicit_plus,rule_extracted
FORM_42190283e752cba3d86f,ING_6e4721f90e4d1db67d31,2,Gentamicin Sulfate,explicit_plus,rule_extracted
FORM_42190283e752cba3d86f,ING_30505273bb9385290907,3,Betamethasone Dipropionate,explicit_plus,rule_extracted
FORM_7a77d591054e35499835,ING_29fce7b39d31279cb234,1,Sitagliptin (As Hydrochloride),explicit_plus,rule_extracted
FORM_7a77d591054e35499835,ING_196c7def5847da983300,2,Metformin Hydrochloride,explicit_plus,rule_extracted
FORM_137cc6d92907dce33227,ING_a69a8dbd0ff6e379c105,1,Carnitine Orotate,explicit_plus,rule_extracted
FORM_137cc6d92907dce33227,ING_a93f3a560b38f4e0d516,2,Liver Extract Antitoxic Fraction,explicit_plus,rule_extracted
FORM_137cc6d92907dce33227,ING_e3ca6ae7e6a0eb9c17e5,3,Adenine HCI,explicit_plus,rule_extracted
FORM_137cc6d92907dce33227,ING_cb28367708c1b17a34c9,4,Pyridoxine HCI (Vit. B6),explicit_plus,rule_extracted
FORM_137cc6d92907dce33227,ING_17c11b620c05f47149e7,5,Riboflavin (Vit. B2),explicit_plus,rule_extracted
FORM_137cc6d92907dce33227,ING_e44759d71dfe34f154f9,6,Cyanocobalamin (Vit. B12),explicit_plus,rule_extracted
FORM_7d2b2b8474781bfe2cf2,ING_7d2b2b8474781bfe2cf2,1,Ceftriaxone (Sodium),single,rule_extracted
